184	4	59	54	1.000000	1.000000	144.800000	11692	0.000000	2392	2944	
184	4	59	54	1.000000	1.000000	144.577000	11692	0.000000	2392	2944	
184	4	59	54	1.000000	0.000000	64.884000	8118	0.000000	2392	2944	
184	4	59	54	1.000000	0.000000	61.288000	8118	0.000000	2392	2944	
184	4	59	54	1.000000	0.000000	82.301000	8118	0.000000	2392	2944	
184	4	59	54	1.000000	0.000000	89.599000	8118	0.000000	2392	2944	
184	4	59	54	1.000000	4.000000	215.797000	14335	0.000000	3312	4713	
184	4	59	54	1.000000	4.000000	216.061000	14335	0.000000	3312	4713	
184	4	59	54	1.000000	4.000000	216.525000	14335	0.000000	3312	4713	
184	4	59	54	1.000000	4.000000	215.115000	14335	0.000000	3312	4713	
184	4	59	54	1.000000	2.000000	48.289000	4937	0.000000	3312	4713	
184	4	59	54	1.000000	2.000000	54.614000	4937	0.000000	3312	4713	
184	4	59	54	1.000000	2.000000	53.440000	4937	0.000000	3312	4713	
184	4	59	54	1.000000	2.000000	53.807000	4937	0.000000	3312	4713	
184	4	59	54	1.000000	1.000000	243.548000	25292	0.000000	3312	4713	
184	4	59	54	1.000000	1.000000	199.562000	25292	0.000000	3312	4713	
184	4	59	54	1.000000	1.000000	204.048000	25292	0.000000	3312	4713	
184	4	59	54	1.000000	1.000000	204.456000	25292	0.000000	3312	4713	
184	4	59	54	1.000000	0.000000	42.524000	5324	0.000000	3312	4713	
184	4	59	54	1.000000	0.000000	42.194000	5324	0.000000	3312	4713	
184	4	59	54	1.000000	0.000000	42.229000	5324	0.000000	3312	4713	
184	4	59	54	1.000000	0.000000	42.544000	5324	0.000000	3312	4713	
